Sku,WebSku,ProdReference,Size,Capacity,ColorDesc1,ColorHex1,ColorDesc2,ColorHex2,ColorCode,OptionalImage1,OptionalImage2,YourPrice,MinQt1,Price1,MinQt2,Price2,MinQt3,Price3,MinQt4,Price4,MinQt5,Price5,MinQt6,Price6,MinQt7,Price7,MinQt8,Price8,MinQt9,Price9,MinQt10,Price10
93320-128,93320-128,93320,,,Laranja,#EF941B,,,128,93320_128.jpg,,,1.0,1.5,510.0,1.47,2550.0,1.45,5100.0,1.43,10100.0,1.4,,,,,,,,,,
93321-103,93321-103,93321,,,Preto,#000000,,,103,93321_103.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
93321-105,93321-105,93321,,,Vermelho,#DD2A34,,,105,93321_105.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
93321-106,93321-106,93321,,,Branco,#FFFFFF,,,106,93321_106.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
93321-114,93321-114,93321,,,Azul royal,#3C53A0,,,114,93321_114.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
93324-160,93324-160,93324,,,Natural,#BB8B64,,,160,93324_160.jpg,,,1.0,22.5,50.0,22.05,255.0,21.71,510.0,21.38,1050.0,21.0,,,,,,,,,,
93331-103,93331-103,93331,,,Preto,#000000,,,103,93331_103.jpg,,,1.0,8.9,105.0,8.72,510.0,8.59,1050.0,8.46,2550.0,8.3,,,,,,,,,,
93331-104,93331-104,93331,,,Azul,#1F3C75,,,104,93331_104.jpg,,,1.0,8.9,105.0,8.72,510.0,8.59,1050.0,8.46,2550.0,8.3,,,,,,,,,,
93331-106,93331-106,93331,,,Branco,#FFFFFF,,,106,93331_106.jpg,,,1.0,8.9,105.0,8.72,510.0,8.59,1050.0,8.46,2550.0,8.3,,,,,,,,,,
93332-103,93332-103,93332,,,Preto,#000000,,,103,93332_103.jpg,,,1.0,5.5,255.0,5.39,1050.0,5.31,2550.0,5.23,5100.0,5.1,,,,,,,,,,
93332-127,93332-127,93332,,,Cromado satinado,#868686,,,127,93332_127.jpg,,,1.0,5.5,255.0,5.39,1050.0,5.31,2550.0,5.23,5100.0,5.1,,,,,,,,,,
93334-103,93334-103,93334,,,Preto,#000000,,,103,93334_103.jpg,,,1.0,4.2,255.0,4.12,1050.0,4.05,2550.0,3.99,5100.0,3.9,,,,,,,,,,
93334-104,93334-104,93334,,,Azul,#1F3C75,,,104,93334_104.jpg,,,1.0,4.2,255.0,4.12,1050.0,4.05,2550.0,3.99,5100.0,3.9,,,,,,,,,,
93334-106,93334-106,93334,,,Branco,#FFFFFF,,,106,93334_106.jpg,,,1.0,4.2,255.0,4.12,1050.0,4.05,2550.0,3.99,5100.0,3.9,,,,,,,,,,
93341-103,93341-103,93341,,,Preto,#000000,,,103,93341_103.jpg,,,1.0,7.8,105.0,7.64,510.0,7.53,1050.0,7.41,2550.0,7.25,,,,,,,,,,
93341-107,93341-107,93341,,,Cromado,#d1ced1,,,107,93341_107.jpg,,,1.0,7.8,105.0,7.64,510.0,7.53,1050.0,7.41,2550.0,7.25,,,,,,,,,,
93353-103,93353-103,93353,,,Preto,#000000,,,103,93353_103.jpg,,,1.0,8.5,105.0,8.33,510.0,8.2,1050.0,8.08,2550.0,7.9,,,,,,,,,,
93354-103,93354-103,93354,,,Preto,#000000,,,103,93354_103.jpg,,,1.0,8.2,105.0,8.04,510.0,7.91,1050.0,7.79,2550.0,7.6,,,,,,,,,,
93354-105,93354-105,93354,,,Vermelho,#DD2A34,,,105,93354_105.jpg,,,1.0,8.2,105.0,8.04,510.0,7.91,1050.0,7.79,2550.0,7.6,,,,,,,,,,
93354-106,93354-106,93354,,,Branco,#FFFFFF,,,106,93354_106.jpg,,,1.0,8.2,105.0,8.04,510.0,7.91,1050.0,7.79,2550.0,7.6,,,,,,,,,,
93354-109,93354-109,93354,,,Verde,#51A637,,,109,93354_109.jpg,,,1.0,8.2,105.0,8.04,510.0,7.91,1050.0,7.79,2550.0,7.6,,,,,,,,,,
93354-114,93354-114,93354,,,Azul royal,#3C53A0,,,114,93354_114.jpg,,,1.0,8.2,105.0,8.04,510.0,7.91,1050.0,7.79,2550.0,7.6,,,,,,,,,,
93356-127,93356-127,93356,,,Cromado satinado,#868686,,,127,93356_127.jpg,,,1.0,1.15,1050.0,1.13,2550.0,1.11,5100.0,1.09,10100.0,1.07,,,,,,,,,,
93360-103,93360-103,93360,,,Preto,#000000,,,103,93360_103.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
93360-104,93360-104,93360,,,Azul,#1F3C75,,,104,93360_104.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
93363-103,93363-103,93363,,,Preto,#000000,,,103,93363_103.jpg,,,1.0,7.8,105.0,7.64,510.0,7.53,1050.0,7.41,2550.0,7.25,,,,,,,,,,
93364-127,93364-127,93364,,,Cromado satinado,#868686,,,127,93364_127.jpg,,,1.0,1.34,510.0,1.31,2550.0,1.29,5100.0,1.27,10100.0,1.25,,,,,,,,,,
93367-107,93367-107,93367,,,Cromado,#d1ced1,,,107,93367_107.jpg,,,1.0,6.4,105.0,6.27,510.0,6.18,1050.0,6.08,5100.0,5.95,,,,,,,,,,
93368-107,93368-107,93368,,,Cromado,#d1ced1,,,107,93368_107.jpg,,,1.0,6.3,105.0,6.17,510.0,6.08,1050.0,5.99,5100.0,5.85,,,,,,,,,,
93370-105,93370-105,93370,,,Vermelho,#DD2A34,,,105,93370_105.jpg,,,1.0,8.4,105.0,8.23,510.0,8.11,1050.0,7.98,2550.0,7.8,,,,,,,,,,
93370-108,93370-108,93370,,,Amarelo,#F4E745,,,108,93370_108.jpg,,,1.0,8.4,105.0,8.23,510.0,8.11,1050.0,7.98,2550.0,7.8,,,,,,,,,,
93370-114,93370-114,93370,,,Azul royal,#3C53A0,,,114,93370_114.jpg,,,1.0,8.4,105.0,8.23,510.0,8.11,1050.0,7.98,2550.0,7.8,,,,,,,,,,
93371-160,93371-160,93371,,,Natural,#BB8B64,,,160,93371_160.jpg,,3.975,1.0,3.975,,,,,,,,,,,,,,,,,,
93372-103,93372-103,93372,,,Preto,#000000,,,103,93372_103.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93372-105,93372-105,93372,,,Vermelho,#DD2A34,,,105,93372_105.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93372-114,93372-114,93372,,,Azul royal,#3C53A0,,,114,93372_114.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93372-119,93372-119,93372,,,Verde claro,#C0E000,,,119,93372_119.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93372-128,93372-128,93372,,,Laranja,#EF941B,,,128,93372_128.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93391-105,93391-105,93391,,,Vermelho,#DD2A34,,,105,93391_105.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93392-114,93392-114,93392,,,Azul royal,#3C53A0,,,114,93392_114.jpg,,,1.0,3.2,255.0,3.15,1050.0,3.1,2550.0,3.02,10100.0,2.95,,,,,,,,,,
93394-107,93394-107,93394,,,Cromado,#d1ced1,,,107,93394_107.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93395-147,93395-147,93395,,,Chumbo,#534945,,,147,93395_147.jpg,,,1.0,5.2,255.0,5.1,1050.0,5.02,2550.0,4.94,5100.0,4.85,,,,,,,,,,
93396-147,93396-147,93396,,,Chumbo,#534945,,,147,93396_147.jpg,,3.9,1.0,3.9,,,,,,,,,,,,,,,,,,
93397-103,93397-103,93397,,,Preto,#000000,,,103,93397_103.jpg,,,1.0,5.8,255.0,5.68,1050.0,5.6,2550.0,5.51,5100.0,5.4,,,,,,,,,,
93398-103,93398-103,93398,,,Preto,#000000,,,103,93398_103.jpg,,0.792,1.0,0.792,,,,,,,,,,,,,,,,,,
93398-105,93398-105,93398,,,Vermelho,#DD2A34,,,105,93398_105.jpg,,0.792,1.0,0.792,,,,,,,,,,,,,,,,,,
93398-114,93398-114,93398,,,Azul royal,#3C53A0,,,114,93398_114.jpg,,0.792,1.0,0.792,,,,,,,,,,,,,,,,,,
93398-127,93398-127,93398,,,Cromado satinado,#868686,,,127,93398_127.jpg,,0.792,1.0,0.792,,,,,,,,,,,,,,,,,,
93419-160,93419-160,93419,,,Natural,#BB8B64,,,160,93419_160.jpg,,,1.0,14.9,50.0,14.6,255.0,14.38,510.0,14.16,2550.0,13.9,,,,,,,,,,
93422-103,93422-103,93422,,,Preto,#000000,,,103,93422_103.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93422-105,93422-105,93422,,,Vermelho,#DD2A34,,,105,93422_105.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93422-106,93422-106,93422,,,Branco,#FFFFFF,,,106,93422_106.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93422-119,93422-119,93422,,,Verde claro,#C0E000,,,119,93422_119.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93422-134,93422-134,93422,,,Azul marinho,#344f6a,,,134,93422_134.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93422-150,93422-150,93422,,,Natural claro,#CCAA92,,,150,93422_150.jpg,,,1.0,5.7,147.0,5.55,602.0,5.43,1552.0,5.34,3002.0,5.3,,,,,,,,,,
93425-102,93425-102,93425,,,Rosa,#F4007E,,,102,93425_102.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-103,93425-103,93425,,,Preto,#000000,,,103,93425_103.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-104,93425-104,93425,,,Azul,#1F3C75,,,104,93425_104.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-105,93425-105,93425,,,Vermelho,#DD2A34,,,105,93425_105.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-106,93425-106,93425,,,Branco,#FFFFFF,,,106,93425_106.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-108,93425-108,93425,,,Amarelo,#F4E745,,,108,93425_108.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-109,93425-109,93425,,,Verde,#51A637,,,109,93425_109.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-113,93425-113,93425,,,Cinza,#999999,,,113,93425_113.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-114,93425-114,93425,,,Azul royal,#3C53A0,,,114,93425_114.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-119,93425-119,93425,,,Verde claro,#C0E000,,,119,93425_119.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-124,93425-124,93425,,,Azul claro,#58B2FF,,,124,93425_124.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-128,93425-128,93425,,,Laranja,#EF941B,,,128,93425_128.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93425-132,93425-132,93425,,,Roxo,#7A138C,,,132,93425_132.jpg,,,1.0,5.2,137.0,5.09,552.0,5.0,1452.0,4.93,3002.0,4.9,,,,,,,,,,
93426-103,93426-103,93426,,,Preto,#000000,,,103,93426_103.jpg,,,1.0,3.2,252.0,3.11,1007.0,3.04,2602.0,2.99,5202.0,2.95,,,,,,,,,,
93426-104,93426-104,93426,,,Azul,#1F3C75,,,104,93426_104.jpg,,,1.0,3.2,252.0,3.11,1007.0,3.04,2602.0,2.99,5202.0,2.95,,,,,,,,,,
93426-160,93426-160,93426,,,Natural,#BB8B64,,,160,93426_160.jpg,,,1.0,3.2,252.0,3.11,1007.0,3.04,2602.0,2.99,5202.0,2.95,,,,,,,,,,
93427-103,93427-103,93427,,,Preto,#000000,,,103,93427_103.jpg,,,1.0,5.9,105.0,5.78,510.0,5.69,1050.0,5.61,5100.0,5.5,,,,,,,,,,
93427-104,93427-104,93427,,,Azul,#1F3C75,,,104,93427_104.jpg,,,1.0,5.9,105.0,5.78,510.0,5.69,1050.0,5.61,5100.0,5.5,,,,,,,,,,
93427-109,93427-109,93427,,,Verde,#51A637,,,109,93427_109.jpg,,,1.0,5.9,105.0,5.78,510.0,5.69,1050.0,5.61,5100.0,5.5,,,,,,,,,,
93428-104,93428-104,93428,,,Azul,#1F3C75,,,104,93428_104.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93428-105,93428-105,93428,,,Vermelho,#DD2A34,,,105,93428_105.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93428-119,93428-119,93428,,,Verde claro,#C0E000,,,119,93428_119.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93428-128,93428-128,93428,,,Laranja,#EF941B,,,128,93428_128.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93428-160,93428-160,93428,,,Natural,#BB8B64,,,160,93428_160.jpg,,,1.0,4.9,255.0,4.8,1050.0,4.73,2550.0,4.66,5100.0,4.55,,,,,,,,,,
93439-160,93439-160,93439,,,Natural,#BB8B64,,,160,93439_160.jpg,,,1.0,4.2,255.0,4.12,1050.0,4.05,2550.0,3.99,5100.0,3.9,,,,,,,,,,
93448-160,93448-160,93448,,,Natural,#BB8B64,,,160,93448_160.jpg,,,1.0,2.1,510.0,2.06,2550.0,2.03,5100.0,2.0,10100.0,1.95,,,,,,,,,,
93461-103,93461-103,93461,,,Preto,#000000,,,103,93461_103.jpg,,,1.0,1.6,510.0,1.58,2550.0,1.56,5100.0,1.54,10100.0,1.5,,,,,,,,,,
93461-104,93461-104,93461,,,Azul,#1F3C75,,,104,93461_104.jpg,,,1.0,1.6,510.0,1.58,2550.0,1.56,5100.0,1.54,10100.0,1.5,,,,,,,,,,
93461-160,93461-160,93461,,,Natural,#BB8B64,,,160,93461_160.jpg,,,1.0,1.6,510.0,1.58,2550.0,1.56,5100.0,1.54,10100.0,1.5,,,,,,,,,,
93463-160,93463-160,93463,,,Natural,#BB8B64,,,160,93463_160.jpg,,,1.0,3.8,255.0,3.74,1050.0,3.69,2550.0,3.59,5100.0,3.5,,,,,,,,,,
93466-105,93466-105,93466,,,Vermelho,#DD2A34,,,105,93466_105.jpg,,0.9,1.0,0.9,,,,,,,,,,,,,,,,,,
93466-108,93466-108,93466,,,Amarelo,#F4E745,,,108,93466_108.jpg,,0.9,1.0,0.9,,,,,,,,,,,,,,,,,,
93474-106,93474-106,93474,,,Branco,#FFFFFF,,,106,93474_106.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93476-103,93476-103,93476,,,Preto,#000000,,,103,93476_103.jpg,,,1.0,3.5,255.0,3.43,1050.0,3.38,2550.0,3.33,10100.0,3.25,,,,,,,,,,
93476-104,93476-104,93476,,,Azul,#1F3C75,,,104,93476_104.jpg,,,1.0,3.5,255.0,3.43,1050.0,3.38,2550.0,3.33,10100.0,3.25,,,,,,,,,,
93476-119,93476-119,93476,,,Verde claro,#C0E000,,,119,93476_119.jpg,,,1.0,3.5,255.0,3.43,1050.0,3.38,2550.0,3.33,10100.0,3.25,,,,,,,,,,
93476-132,93476-132,93476,,,Roxo,#7A138C,,,132,93476_132.jpg,,,1.0,3.5,255.0,3.43,1050.0,3.38,2550.0,3.33,10100.0,3.25,,,,,,,,,,
93485-160,93485-160,93485,,,Natural,#BB8B64,,,160,93485_160.jpg,,,1.0,21.0,50.0,20.58,255.0,20.27,510.0,19.95,1050.0,19.5,,,,,,,,,,
93486-160,93486-160,93486,,,Natural,#BB8B64,,,160,93486_160.jpg,,,1.0,15.5,50.0,15.35,255.0,15.11,510.0,14.88,2550.0,14.5,,,,,,,,,,
93489-160,93489-160,93489,,,Natural,#BB8B64,,,160,93489_160.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93491-103,93491-103,93491,,,Preto,#000000,,,103,93491_103.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
93491-104,93491-104,93491,,,Azul,#1F3C75,,,104,93491_104.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
93491-105,93491-105,93491,,,Vermelho,#DD2A34,,,105,93491_105.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
93491-106,93491-106,93491,,,Branco,#FFFFFF,,,106,93491_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
93491-114,93491-114,93491,,,Azul royal,#3C53A0,,,114,93491_114.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
93492-103,93492-103,93492,,,Preto,#000000,,,103,93492_103.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93492-104,93492-104,93492,,,Azul,#1F3C75,,,104,93492_104.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93492-105,93492-105,93492,,,Vermelho,#DD2A34,,,105,93492_105.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93492-106,93492-106,93492,,,Branco,#FFFFFF,,,106,93492_106.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93492-109,93492-109,93492,,,Verde,#51A637,,,109,93492_109.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93492-113,93492-113,93492,,,Cinza,#999999,,,113,93492_113.jpg,,,1.0,9.4,105.0,9.21,510.0,9.07,1050.0,8.93,2550.0,8.7,,,,,,,,,,
93493-103,93493-103,93493,,,Preto,#000000,,,103,93493_103.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93493-104,93493-104,93493,,,Azul,#1F3C75,,,104,93493_104.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93493-105,93493-105,93493,,,Vermelho,#DD2A34,,,105,93493_105.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93493-106,93493-106,93493,,,Branco,#FFFFFF,,,106,93493_106.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93493-109,93493-109,93493,,,Verde,#51A637,,,109,93493_109.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93493-128,93493-128,93493,,,Laranja,#EF941B,,,128,93493_128.jpg,,,1.0,5.3,255.0,5.22,1050.0,5.14,2550.0,5.01,5100.0,4.9,,,,,,,,,,
93495-103,93495-103,93495,,,Preto,#000000,,,103,93495_103.jpg,,,1.0,3.7,255.0,3.63,1050.0,3.57,2550.0,3.52,5100.0,3.45,,,,,,,,,,
93495-104,93495-104,93495,,,Azul,#1F3C75,,,104,93495_104.jpg,,,1.0,3.7,255.0,3.63,1050.0,3.57,2550.0,3.52,5100.0,3.45,,,,,,,,,,
93495-129,93495-129,93495,,,Verde escuro,#068740,,,129,93495_129.jpg,,,1.0,3.7,255.0,3.63,1050.0,3.57,2550.0,3.52,5100.0,3.45,,,,,,,,,,
93495-160,93495-160,93495,,,Natural,#BB8B64,,,160,93495_160.jpg,,,1.0,3.7,255.0,3.63,1050.0,3.57,2550.0,3.52,5100.0,3.45,,,,,,,,,,
93497-103,93497-103,93497,,,Preto,#000000,,,103,93497_103.jpg,,,1.0,31.0,25.0,30.69,105.0,30.23,255.0,29.76,1050.0,29.0,,,,,,,,,,
93566-103,93566-103,93566,,,Preto,#000000,,,103,93566_103.jpg,,1.49,1.0,1.49,,,,,,,,,,,,,,,,,,
93566-105,93566-105,93566,,,Vermelho,#DD2A34,,,105,93566_105.jpg,,1.49,1.0,1.49,,,,,,,,,,,,,,,,,,
93566-106,93566-106,93566,,,Branco,#FFFFFF,,,106,93566_106.jpg,,1.49,1.0,1.49,,,,,,,,,,,,,,,,,,
93566-109,93566-109,93566,,,Verde,#51A637,,,109,93566_109.jpg,,1.49,1.0,1.49,,,,,,,,,,,,,,,,,,
93566-128,93566-128,93566,,,Laranja,#EF941B,,,128,93566_128.jpg,,1.49,1.0,1.49,,,,,,,,,,,,,,,,,,
93571-124,93571-124,93571,,,Azul claro,#58B2FF,,,124,93571_124.jpg,,0.19,1.0,0.19,,,,,,,,,,,,,,,,,,
93577-123,93577-123,93577,,,Cinza claro,#CCCCCC,,,123,93577_123.jpg,,,1.0,15.9,50.0,15.74,255.0,15.5,510.0,15.26,2550.0,14.9,,,,,,,,,,
93582-103,93582-103,93582,,,Preto,#000000,,,103,93582_103.jpg,,,1.0,27.0,25.0,26.46,255.0,26.06,510.0,25.65,1050.0,25.0,,,,,,,,,,
93583-103,93583-103,93583,,,Preto,#000000,,,103,93583_103.jpg,,,1.0,17.9,50.0,17.63,255.0,17.36,510.0,16.92,1050.0,16.5,,,,,,,,,,
93584-160,93584-160,93584,,,Natural,#BB8B64,,,160,93584_160.jpg,,,1.0,6.4,105.0,6.27,510.0,6.18,1050.0,6.08,5100.0,5.95,,,,,,,,,,
93585-103,93585-103,93585,,,Preto,#000000,,,103,93585_103.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93585-129,93585-129,93585,,,Verde escuro,#068740,,,129,93585_129.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93585-131,93585-131,93585,,,Bege,#DDC9AF,,,131,93585_131.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93585-133,93585-133,93585,,,Cinza escuro,#4D4D4D,,,133,93585_133.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93585-134,93585-134,93585,,,Azul marinho,#344f6a,,,134,93585_134.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93586-103,93586-103,93586,,,Preto,#000000,,,103,93586_103.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93586-131,93586-131,93586,,,Bege,#DDC9AF,,,131,93586_131.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93586-133,93586-133,93586,,,Cinza escuro,#4D4D4D,,,133,93586_133.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93586-134,93586-134,93586,,,Azul marinho,#344f6a,,,134,93586_134.jpg,,,1.0,14.5,50.0,14.21,255.0,13.99,510.0,13.78,2550.0,13.5,,,,,,,,,,
93587-150,93587-150,93587,,,Natural claro,#CCAA92,,,150,93587_150.jpg,,,1.0,20.9,50.0,20.48,255.0,20.17,510.0,19.86,1050.0,19.5,,,,,,,,,,
93591-105,93591-105,93591,,,Vermelho,#DD2A34,,,105,93591_105.jpg,,5.9,1.0,5.9,,,,,,,,,,,,,,,,,,
93592-105,93592-105,93592,,,Vermelho,#DD2A34,,,105,93592_105.jpg,,,1.0,15.9,50.0,15.74,255.0,15.5,510.0,15.26,2550.0,14.9,,,,,,,,,,
93592-119,93592-119,93592,,,Verde claro,#C0E000,,,119,93592_119.jpg,,,1.0,15.9,50.0,15.74,255.0,15.5,510.0,15.26,2550.0,14.9,,,,,,,,,,
93592-124,93592-124,93592,,,Azul claro,#58B2FF,,,124,93592_124.jpg,,,1.0,15.9,50.0,15.74,255.0,15.5,510.0,15.26,2550.0,14.9,,,,,,,,,,
93592-128,93592-128,93592,,,Laranja,#EF941B,,,128,93592_128.jpg,,,1.0,15.9,50.0,15.74,255.0,15.5,510.0,15.26,2550.0,14.9,,,,,,,,,,
93593-113,93593-113,93593,,,Cinza,#999999,,,113,93593_113.jpg,,15.9,1.0,15.9,,,,,,,,,,,,,,,,,,
93594-104,93594-104,93594,,,Azul,#1F3C75,,,104,93594_104.jpg,,,1.0,15.5,50.0,15.35,255.0,15.11,510.0,14.88,2550.0,14.5,,,,,,,,,,
93595-103,93595-103,93595,,,Preto,#000000,,,103,93595_103.jpg,,,1.0,13.5,50.0,13.23,255.0,13.03,510.0,12.83,2550.0,12.5,,,,,,,,,,
93596-103,93596-103,93596,,,Preto,#000000,,,103,93596_103.jpg,,29.9,1.0,29.9,,,,,,,,,,,,,,,,,,
93607-150,93607-150,93607,,,Natural claro,#CCAA92,,,150,93607_150.jpg,,,1.0,7.9,105.0,7.74,510.0,7.62,1050.0,7.51,2550.0,7.35,,,,,,,,,,
93614-103,93614-103,93614,,,Preto,#000000,,,103,93614_103.jpg,,,1.0,5.7,255.0,5.59,1050.0,5.5,2550.0,5.42,5100.0,5.3,,,,,,,,,,
93614-104,93614-104,93614,,,Azul,#1F3C75,,,104,93614_104.jpg,,,1.0,5.7,255.0,5.59,1050.0,5.5,2550.0,5.42,5100.0,5.3,,,,,,,,,,
93614-105,93614-105,93614,,,Vermelho,#DD2A34,,,105,93614_105.jpg,,,1.0,5.7,255.0,5.59,1050.0,5.5,2550.0,5.42,5100.0,5.3,,,,,,,,,,
93614-119,93614-119,93614,,,Verde claro,#C0E000,,,119,93614_119.jpg,,,1.0,5.7,255.0,5.59,1050.0,5.5,2550.0,5.42,5100.0,5.3,,,,,,,,,,
93614-124,93614-124,93614,,,Azul claro,#58B2FF,,,124,93614_124.jpg,,,1.0,5.7,255.0,5.59,1050.0,5.5,2550.0,5.42,5100.0,5.3,,,,,,,,,,
